Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product,Machine_failure
303.6,312.7,2174,17.6,37,0,0,0,0,0,0,0,1,9.099999999999966,38262.4,0.017011494252873564,94935.72,651.2,1.0299736495388667,116.88172043010752,1006.9052631578948,0.0562839782539175,336.69999999999874,0
297.5,309.1,1540,38.5,176,0,0,0,0,0,0,0,1,11.600000000000023,59290.0,0.11421155094094744,91957.25,6776.0,1.0389915966386556,38.9873417721519,334.9717514124294,0.12455516014234874,2041.600000000004,0
297.6,308.4,1569,38.3,93,0,0,0,0,0,0,0,1,10.799999999999955,60092.7,0.05923566878980892,91779.84,3561.8999999999996,1.036290322580645,39.92366412213741,639.2840425531915,0.124189364461738,1004.3999999999958,0
302.3,311.7,2170,18.2,91,0,0,0,0,0,0,1,0,9.399999999999977,39494.0,0.041916167664670656,94226.91,1656.2,1.031094938802514,113.02083333333334,429.2826086956522,0.05838947706127687,855.3999999999979,0
298.0,308.5,1713,25.3,124,0,0,0,0,0,0,1,0,10.5,43338.9,0.07234539089848308,91933.0,3137.2000000000003,1.0352348993288591,65.13307984790875,346.7112,0.0820097244732577,1302.0,0
302.7,312.4,1477,46.3,251,0,0,0,1,0,0,1,0,9.699999999999989,68385.09999999999,0.16982408660351828,94563.48,11621.3,1.0320449289725802,31.226215644820297,271.3694444444444,0.14820742637644047,2434.699999999997,1
297.1,308.0,1559,38.8,229,0,0,0,0,0,1,0,0,10.899999999999977,60489.2,0.1467948717948718,91506.8,8885.199999999999,1.0366879838438237,39.17085427135679,262.9965217391304,0.12597402597402596,2496.099999999995,0
300.3,309.2,1649,32.4,50,0,0,0,0,0,0,1,0,8.899999999999977,53427.6,0.030303030303030304,92852.76,1620.0,1.0296370296370296,49.37125748502994,1047.6,0.10478654592496765,444.99999999999886,0
300.2,309.7,1448,36.8,14,0,0,0,0,0,0,1,0,9.5,53286.399999999994,0.00966183574879227,92971.93999999999,515.1999999999999,1.0316455696202531,38.30687830687831,3552.4266666666663,0.11882466903454957,133.0,0
298.3,309.4,1356,45.4,96,0,0,0,0,0,0,1,0,11.099999999999966,61562.4,0.0707442888725129,92294.01999999999,4358.4,1.0372108615487763,29.224137931034484,634.6639175257732,0.14673561732385262,1065.5999999999967,0
301.8,310.7,1597,30.8,74,0,0,0,0,0,0,1,0,8.899999999999977,49187.6,0.04630788485607009,93769.26,2279.2000000000003,1.0294897282968853,50.22012578616352,655.8346666666666,0.09913099452848408,658.5999999999983,0
299.0,310.2,1516,35.3,102,0,0,0,0,0,0,1,0,11.199999999999989,53514.799999999996,0.06723796967699407,92749.8,3600.6,1.037458193979933,41.76308539944904,519.5611650485437,0.11379754996776273,1142.3999999999987,0
302.2,311.3,1510,37.1,10,0,0,0,0,0,0,0,1,9.100000000000023,56021.0,0.0066181336863004635,94074.86,371.0,1.0301125082726672,39.63254593175853,5092.818181818182,0.11917764214584002,91.00000000000023,0
299.2,308.4,1330,51.2,56,0,0,0,0,0,0,0,1,9.199999999999989,68096.0,0.042073628850488355,92273.27999999998,2867.2000000000003,1.0307486631016043,25.478927203065133,1194.6666666666667,0.1660181582360571,515.1999999999994,0
300.2,309.5,1500,45.7,89,0,0,0,0,0,0,0,1,9.300000000000011,68550.0,0.059293804130579615,92911.9,4067.3,1.0309793471019322,32.11991434689507,761.6666666666666,0.14765751211631664,827.700000000001,0
301.6,310.7,1683,29.7,131,0,0,0,0,0,0,1,0,9.099999999999966,49985.1,0.07779097387173396,93707.12000000001,3890.7,1.0301724137931034,54.82084690553746,378.675,0.0955906018667525,1192.0999999999956,0
299.9,310.4,1419,45.7,178,0,0,0,0,0,0,1,0,10.5,64848.3,0.12535211267605634,93088.95999999999,8134.6,1.0350116705568524,30.38543897216274,362.2810055865922,0.147229381443299,1869.0,0
298.6,309.0,1469,46.0,4,0,0,0,0,0,0,1,0,10.399999999999977,67574.0,0.0027210884353741495,92267.40000000001,184.0,1.0348292029470862,31.25531914893617,13514.8,0.1488673139158576,41.59999999999991,0
300.9,311.0,2235,15.8,156,0,0,0,0,0,0,1,0,10.100000000000023,35313.0,0.06976744186046512,93579.9,2464.8,1.0335659687603855,133.03571428571428,224.9235668789809,0.05080385852090032,1575.6000000000035,0
301.9,310.8,1400,58.2,79,0,0,0,0,0,0,1,0,8.900000000000034,81480.0,0.05638829407566024,93830.51999999999,4597.8,1.029479960251739,23.64864864864865,1018.5,0.18725868725868727,703.1000000000026,0
298.2,308.3,1448,43.3,199,0,0,0,0,0,0,0,1,10.100000000000023,62698.399999999994,0.137336093857833,91935.06,8616.699999999999,1.0338698859825621,32.686230248307,313.49199999999996,0.14044761595848199,2009.9000000000046,0
298.2,308.9,1367,45.0,85,0,0,0,0,0,0,1,0,10.699999999999989,61515.0,0.062134502923976605,92113.98,3825.0,1.0358819584171697,29.717391304347824,715.2906976744187,0.14567821301392037,909.4999999999991,0
298.6,309.1,1587,37.3,203,0,0,0,0,0,0,0,1,10.5,59195.1,0.12783375314861462,92297.26000000001,7571.9,1.0351640991292699,41.436031331592694,290.1720588235294,0.12067292138466514,2131.5,0
300.5,309.9,1480,40.0,148,0,0,0,0,0,0,1,0,9.399999999999977,59200.0,0.099932478055368,93124.95,5920.0,1.0312811980033276,36.09756097560975,397.3154362416107,0.12907389480477574,1391.1999999999966,0
300.8,310.2,1850,22.8,33,0,0,0,0,0,0,1,0,9.399999999999977,42180.0,0.017828200972447326,93308.16,752.4,1.03125,77.73109243697479,1240.5882352941176,0.0735009671179884,310.19999999999925,0
298.1,308.6,1558,42.4,14,0,0,0,0,0,0,1,0,10.5,66059.2,0.008980115458627326,91993.66000000002,593.6,1.0352230795035222,35.89861751152074,4403.946666666667,0.1373946856772521,147.0,0
297.1,308.1,1446,36.6,227,0,0,0,0,0,0,1,0,11.0,52923.6,0.15687629578438148,91536.51000000001,8308.2,1.037024570851565,38.45744680851064,232.12105263157895,0.11879259980525803,2497.0,0
302.3,311.8,1475,42.8,38,0,0,0,0,0,1,0,0,9.5,63129.99999999999,0.025745257452574527,94257.14000000001,1626.3999999999999,1.0314257360238175,33.67579908675799,1618.7179487179485,0.1372674791533034,361.0,0
301.1,310.6,1611,35.2,70,0,0,0,0,0,0,1,0,9.5,56707.200000000004,0.043424317617866005,93521.66000000002,2464.0,1.03155097974095,44.50276243093922,798.6929577464789,0.11332904056664521,665.0,0
300.4,310.5,1578,32.8,26,0,0,0,0,0,0,1,0,10.100000000000023,51758.399999999994,0.016466117796073463,93274.2,852.8,1.0336218375499335,46.68639053254438,1916.9777777777776,0.10563607085346215,262.6000000000006,0
297.3,308.5,1710,27.7,138,0,0,0,0,0,0,0,1,11.199999999999989,47367.0,0.08065458796025717,91717.05,3822.6,1.0376723847965017,59.58188153310105,340.76978417266184,0.08978930307941653,1545.5999999999985,0
302.5,310.5,1520,41.2,154,0,0,0,0,0,0,1,0,8.0,62624.00000000001,0.1012491781722551,93926.25,6344.8,1.0264462809917356,36.018957345971565,404.02580645161294,0.13268921095008052,1232.0,0
302.2,310.7,1601,33.0,166,0,0,0,0,0,0,0,1,8.5,52833.0,0.10362047440699126,93893.54,5478.0,1.028127068166777,47.088235294117645,316.36526946107784,0.10621177985194721,1411.0,0
297.2,308.6,1636,31.3,192,0,0,0,0,0,0,1,0,11.400000000000034,51206.8,0.11728772144166158,91715.92,6009.6,1.0383580080753703,50.65015479876161,265.32020725388605,0.10142579390797148,2188.8000000000065,0
297.1,307.8,1636,30.3,90,0,0,0,0,0,0,1,0,10.699999999999989,49570.8,0.05497861942577886,91447.38,2727.0,1.0360148098283406,52.26837060702875,544.7340659340659,0.09844054580896686,962.999999999999,0
296.2,307.2,1552,34.8,8,0,0,0,0,0,0,0,1,11.0,54009.6,0.0051513200257566,90992.64,278.4,1.037137069547603,43.35195530726257,6001.066666666667,0.11328125,88.0,0
300.3,311.4,1318,52.7,13,0,0,0,0,0,0,1,0,11.099999999999966,69458.6,0.009855951478392721,93513.42,685.1,1.036963036963037,24.543761638733706,4961.328571428572,0.16923570969813748,144.29999999999956,0
299.8,309.2,1400,42.6,210,0,0,0,0,0,0,1,0,9.399999999999977,59640.0,0.14989293361884368,92698.16,8946.0,1.0313542361574382,32.11009174311926,282.65402843601896,0.13777490297542044,1973.9999999999952,0
298.6,309.5,1420,50.4,82,0,0,0,0,0,1,0,0,10.899999999999977,71568.0,0.057705840957072485,92416.70000000001,4132.8,1.036503683858004,27.626459143968873,862.2650602409639,0.162843295638126,893.7999999999981,0
301.9,310.8,1906,21.7,62,0,0,0,0,0,0,1,0,8.900000000000034,41360.2,0.032511798636601995,93830.51999999999,1345.3999999999999,1.029479960251739,83.9647577092511,656.5111111111111,0.06981981981981981,551.8000000000021,0
302.1,310.8,1565,35.3,6,0,0,0,0,0,0,1,0,8.699999999999989,55244.49999999999,0.0038314176245210726,93892.68000000001,211.79999999999998,1.0287984111221449,43.112947658402206,7892.0714285714275,0.11357786357786356,52.19999999999993,0
302.4,311.1,1905,20.9,77,0,0,0,0,0,0,1,0,8.700000000000045,39814.5,0.040398740818468,94076.64,1609.3,1.0287698412698414,86.98630136986301,510.4423076923077,0.06718097074895531,669.9000000000035,0
298.6,309.8,1419,44.9,115,0,0,0,0,0,0,0,1,11.199999999999989,63713.1,0.08098591549295775,92506.28000000001,5163.5,1.0375083724045546,30.915032679738562,549.2508620689655,0.144932214331827,1287.9999999999986,0
296.9,307.8,1285,52.1,100,0,0,0,0,0,0,1,0,10.900000000000034,66948.5,0.07776049766718507,91385.81999999999,5210.0,1.0367126978780736,24.199623352165723,662.8564356435644,0.16926575698505522,1090.0000000000034,0
298.3,308.5,1664,31.6,144,0,0,0,0,0,0,1,0,10.199999999999989,52582.4,0.08648648648648649,92025.55,4550.400000000001,1.0341937646664432,51.04294478527607,362.63724137931035,0.10243111831442464,1468.7999999999984,0
296.8,307.9,1337,56.5,5,0,0,0,0,0,0,1,0,11.099999999999966,75540.5,0.0037369207772795215,91384.72,282.5,1.037398921832884,23.252173913043478,12590.083333333334,0.18350113673270543,55.49999999999983,0
302.2,311.2,1692,28.2,122,0,0,0,0,0,1,0,0,9.0,47714.4,0.07206142941523921,94044.64,3440.4,1.029781601588352,57.945205479452056,387.9219512195122,0.09061696658097687,1098.0,0
298.7,309.9,1404,47.1,64,0,0,0,0,0,0,1,0,11.199999999999989,66128.40000000001,0.04555160142348755,92567.12999999999,3014.4,1.0374958151991964,29.18918918918919,1017.3600000000001,0.15198451113262343,716.7999999999993,0
298.2,307.6,1511,31.0,209,1,0,0,0,0,0,1,0,9.400000000000034,46841.0,0.13822751322751323,91726.32,6479.0,1.0315224681421866,47.21875,223.05238095238096,0.10078023407022106,1964.6000000000072,1
300.5,309.7,1580,42.8,196,0,0,0,0,0,0,1,0,9.199999999999989,67624.0,0.12397216951296648,93064.84999999999,8388.8,1.0306156405990017,36.073059360730596,343.2690355329949,0.13819825637713917,1803.1999999999978,0
302.8,310.6,1404,43.2,203,0,0,0,0,0,0,1,0,7.800000000000011,60652.8,0.14448398576512456,94049.68000000001,8769.6,1.0257595772787318,31.76470588235294,297.3176470588235,0.1390856406954282,1583.4000000000024,0
302.0,310.8,1609,35.2,4,0,0,0,0,0,0,0,1,8.800000000000011,56636.8,0.002484472049689441,93861.6,140.8,1.0291390728476821,44.44751381215469,11327.36,0.11325611325611326,35.200000000000045,0
299.2,308.5,1457,44.7,195,0,0,0,0,0,0,1,0,9.300000000000011,65127.9,0.1337448559670782,92303.2,8716.5,1.0310828877005347,31.881838074398246,332.2852040816327,0.14489465153970826,1813.5000000000023,0
299.2,308.5,1742,28.9,150,0,0,0,0,0,0,0,1,9.300000000000011,50343.799999999996,0.08605851979345955,92303.2,4335.0,1.0310828877005347,58.26086956521739,333.4026490066225,0.09367909238249594,1395.0000000000018,0
302.9,311.0,1469,48.7,130,0,0,0,0,0,1,0,0,8.100000000000023,71540.3,0.08843537414965986,94201.9,6331.0,1.0267414988445032,29.557344064386317,546.1091603053435,0.15659163987138264,1053.000000000003,0
297.8,308.5,1448,40.0,192,0,0,0,0,0,0,1,0,10.699999999999989,57920.0,0.13250517598343686,91871.3,7680.0,1.0359301544660846,35.31707317073171,300.10362694300517,0.12965964343598055,2054.399999999998,0
297.2,308.6,1335,53.0,39,0,0,0,0,0,0,1,0,11.400000000000034,70755.0,0.029191616766467067,91715.92,2067.0,1.0383580080753703,24.72222222222222,1768.875,0.17174335709656513,444.60000000000133,0
297.5,308.6,1536,38.7,7,0,0,0,0,0,1,0,0,11.100000000000023,59443.200000000004,0.004554326610279766,91808.5,270.90000000000003,1.037310924369748,38.69017632241813,7430.400000000001,0.1254050550874919,77.70000000000016,0
303.6,312.5,1607,33.7,14,0,0,0,0,0,0,0,1,8.899999999999977,54155.9,0.008706467661691543,94875.0,471.80000000000007,1.02931488801054,46.31123919308357,3610.3933333333334,0.10784,124.59999999999968,0
296.8,307.9,1698,30.8,48,0,0,0,0,0,0,1,0,11.099999999999966,52298.4,0.028251912889935255,91384.72,1478.4,1.037398921832884,53.39622641509434,1067.3142857142857,0.10003247807729783,532.7999999999984,0
301.2,309.8,1709,27.0,151,0,0,0,0,0,1,0,0,8.600000000000023,46143.0,0.08830409356725147,93311.76,4077.0,1.0285524568393094,61.035714285714285,303.57236842105266,0.08715300193673338,1298.6000000000035,0
300.8,312.4,1365,44.5,129,0,0,0,0,0,0,1,0,11.599999999999966,60742.5,0.09443631039531479,93969.92,5740.5,1.038563829787234,30.0,467.25,0.14244558258642767,1496.3999999999955,0
299.7,309.6,1553,36.8,174,0,0,0,0,0,0,1,0,9.900000000000034,57150.399999999994,0.11196911196911197,92787.12000000001,6403.2,1.033033033033033,41.08465608465609,326.57371428571423,0.11886304909560721,1722.6000000000058,0
298.1,307.4,1335,56.2,190,0,0,0,0,0,0,0,1,9.299999999999955,75027.0,0.14221556886227546,91635.94,10678.0,1.0311975847031196,23.339160839160837,392.81151832460733,0.18282368249837347,1766.9999999999914,0
297.2,307.9,1540,37.1,164,0,0,0,0,0,0,1,0,10.699999999999989,57134.0,0.10642439974042829,91507.87999999999,6084.400000000001,1.0360026917900402,40.41994750656168,346.26666666666665,0.12049366677492694,1754.7999999999981,0
300.3,310.4,1293,49.7,37,0,0,0,0,0,0,0,1,10.099999999999966,64262.100000000006,0.0285935085007728,93213.12,1838.9,1.0336330336330335,25.502958579881657,1691.1078947368424,0.1601159793814433,373.69999999999874,0
298.3,309.0,1470,38.4,10,0,0,0,0,0,1,0,0,10.699999999999989,56448.0,0.006798096532970768,92174.7,384.0,1.0358699296010727,37.309644670050766,5131.636363636364,0.12427184466019417,106.99999999999989,0
300.1,309.4,1453,47.6,28,0,0,0,0,0,0,1,0,9.299999999999955,69162.8,0.01925722145804677,92850.94,1332.8,1.0309896701099632,29.897119341563783,2384.9241379310347,0.15384615384615385,260.3999999999987,0
299.9,309.1,1345,56.8,10,0,0,0,0,0,0,0,1,9.200000000000045,76396.0,0.007429420505200594,92699.09,568.0,1.0306768922974325,23.26989619377163,6945.090909090909,0.1837593011970236,92.00000000000045,0
301.3,311.0,1539,36.9,206,0,0,0,0,0,0,1,0,9.699999999999989,56789.1,0.13376623376623376,93704.3,7601.4,1.0321938267507467,40.60686015831135,274.3434782608696,0.11864951768488745,1998.1999999999975,0
299.4,308.6,1492,40.5,181,0,0,0,0,0,0,1,0,9.200000000000045,60426.0,0.12123241795043536,92394.84,7330.5,1.0307281229124918,35.95180722891566,332.010989010989,0.13123784834737523,1665.2000000000082,0
298.4,309.3,1395,47.6,24,0,0,0,0,0,0,1,0,10.900000000000034,66402.0,0.017191977077363897,92295.12,1142.4,1.0365281501340484,28.703703703703702,2656.08,0.15389589395408987,261.6000000000008,0
302.3,311.5,1387,47.3,2,0,0,0,0,0,0,1,0,9.199999999999989,65605.09999999999,0.001440922190201729,94166.45,94.6,1.0304333443599074,28.716356107660456,21868.366666666665,0.15184590690208666,18.399999999999977,0
300.9,310.9,1497,43.2,62,0,0,0,0,0,0,1,0,10.0,64670.4,0.04138851802403204,93549.80999999998,2678.4,1.0332336324360252,33.86877828054298,1026.5142857142857,0.13895143132840143,620.0,0
298.8,308.5,1736,29.0,31,0,0,0,0,0,0,1,0,9.699999999999989,50344.0,0.017846862406447898,92179.8,899.0,1.0324631860776439,57.86666666666667,1573.25,0.0940032414910859,300.69999999999965,0
297.8,307.6,1607,30.3,62,0,0,0,0,0,0,1,0,9.800000000000011,48692.1,0.03855721393034826,91603.28000000001,1878.6000000000001,1.0329079919408999,51.34185303514377,772.8904761904762,0.09850455136540961,607.6000000000007,0
300.0,309.5,1879,22.4,79,0,0,0,0,0,0,0,1,9.5,42089.6,0.04202127659574468,92850.0,1769.6,1.0316666666666667,80.29914529914531,526.12,0.07237479806138933,750.5,0
297.5,308.9,1738,24.0,195,0,0,0,0,0,0,1,0,11.399999999999977,41712.0,0.11213341000575043,91897.75,4680.0,1.0383193277310923,69.52,212.81632653061226,0.07769504694075753,2222.9999999999955,0
297.6,308.8,1385,44.4,181,0,0,0,0,0,1,0,0,11.199999999999989,61494.0,0.1305916305916306,91898.88,8036.4,1.0376344086021505,30.506607929515418,337.8791208791209,0.1437823834196891,2027.199999999998,0
302.2,311.1,1516,33.7,158,0,0,0,0,0,0,0,1,8.900000000000034,51089.200000000004,0.1041529334212261,94014.42,5324.6,1.0294506949040372,43.68876080691642,321.3157232704403,0.10832529733204757,1406.2000000000053,0
303.8,313.0,1633,32.9,207,0,0,0,0,0,0,1,0,9.199999999999989,53725.7,0.1266829865361077,95089.40000000001,6810.299999999999,1.030283080974325,48.17109144542773,258.2966346153846,0.10511182108626198,1904.3999999999976,0
300.6,310.7,1397,53.7,80,0,0,0,0,0,0,1,0,10.099999999999966,75018.90000000001,0.05722460658082976,93396.42,4296.0,1.0335994677312041,25.53930530164534,926.1592592592593,0.17283553266816867,807.9999999999973,0
297.3,308.3,1268,60.6,119,0,0,0,0,0,0,1,0,11.0,76840.8,0.0937746256895193,91657.59000000001,7211.400000000001,1.0369996636394214,20.584415584415584,640.34,0.19656179046383393,1309.0,0
297.6,308.6,1529,45.3,15,0,0,0,0,0,0,1,0,11.0,69263.7,0.00980392156862745,91839.36000000002,679.5,1.0369623655913978,33.02375809935205,4328.98125,0.14679196370706413,165.0,0
300.2,311.0,2370,14.7,144,0,0,0,0,0,0,0,1,10.800000000000011,34839.0,0.060733867566427666,93362.2,2116.7999999999997,1.0359760159893405,150.95541401273886,240.26896551724138,0.047266881028938904,1555.2000000000016,0
302.4,310.1,1645,31.6,93,0,0,0,0,0,0,1,0,7.7000000000000455,51982.0,0.056500607533414335,93774.24,2938.8,1.025462962962963,50.4601226993865,553.0,0.1019026120606256,716.1000000000042,0
303.7,312.4,1702,31.2,144,0,0,0,0,0,0,1,0,8.699999999999989,53102.4,0.08455666470933647,94875.87999999999,4492.8,1.0286466908133025,52.857142857142854,366.2234482758621,0.09987195902688861,1252.7999999999984,0
299.8,309.3,1640,31.1,211,0,0,0,0,0,0,0,1,9.5,51004.0,0.12858013406459476,92728.14000000001,6562.1,1.0316877918612408,51.09034267912772,240.58490566037736,0.10054962819269318,2004.5,0
299.7,311.1,1574,36.4,135,0,0,0,0,0,0,1,0,11.400000000000034,57293.6,0.08571428571428572,93236.67,4914.0,1.038038038038038,42.0855614973262,421.27647058823527,0.11700417872066858,1539.0000000000045,0
297.5,309.4,1650,34.6,142,0,0,0,0,0,0,1,0,11.899999999999977,57090.0,0.08600847970926712,92046.5,4913.2,1.0399999999999998,46.348314606741575,399.2307692307692,0.11182934712346479,1689.7999999999968,0
301.5,310.0,1417,44.6,49,0,0,0,0,0,0,0,1,8.5,63198.200000000004,0.03455571227080395,93465.0,2185.4,1.0281923714759535,31.07456140350877,1263.9640000000002,0.1438709677419355,416.5,0
298.1,308.1,1456,43.7,80,0,0,0,0,0,0,0,1,10.0,63627.200000000004,0.05490734385724091,91844.61000000002,3496.0,1.0335457900033547,32.57270693512304,785.5209876543211,0.1418370658876988,800.0,0
299.5,310.1,1585,35.2,50,0,0,0,0,0,0,1,0,10.600000000000023,55792.00000000001,0.031525851197982346,92874.95000000001,1760.0000000000002,1.0353923205342237,43.78453038674033,1093.9607843137255,0.11351177039664624,530.0000000000011,0
301.0,310.6,1493,37.8,206,1,0,0,0,0,0,1,0,9.600000000000023,56435.399999999994,0.13788487282463185,93490.6,7786.799999999999,1.0318936877076412,38.47938144329897,272.6347826086956,0.12169993560849966,1977.6000000000047,1
301.7,310.7,1659,29.9,73,0,0,0,0,0,0,0,1,9.0,49604.1,0.04397590361445783,93738.18999999999,2182.7,1.0298309579052038,53.689320388349515,670.3256756756757,0.09623430962343096,657.0,0
297.3,308.4,1469,46.7,65,0,0,0,0,0,0,1,0,11.099999999999966,68602.3,0.04421768707482993,91687.31999999999,3035.5,1.0373360242179614,30.796645702306076,1039.428787878788,0.15142671854734113,721.4999999999977,0
302.2,310.1,1421,45.4,9,0,0,0,0,0,0,0,1,7.900000000000034,64513.4,0.006329113924050633,93712.22,408.59999999999997,1.026141628060887,30.625,6451.34,0.14640438568203804,71.1000000000003,0
303.6,312.8,1689,33.1,16,0,0,0,0,0,0,0,1,9.199999999999989,55905.9,0.009467455621301775,94966.08000000002,529.6,1.0303030303030303,49.530791788856305,3288.5823529411764,0.10581841432225064,147.19999999999982,0
298.5,309.6,1579,33.5,91,0,0,0,0,0,1,0,0,11.100000000000023,52896.5,0.05759493670886076,92415.6,3048.5,1.0371859296482413,45.768115942028984,574.9619565217391,0.10820413436692505,1010.1000000000021,0
